Date/Time,Average Real Power (W)
2021-02-17 12:30:00 -0600,384
2021-02-17 12:35:00 -0600,383
2021-02-17 12:40:00 -0600,383
2021-02-17 12:45:00 -0600,344
2021-02-17 12:50:00 -0600,369
2021-02-17 12:55:00 -0600,369
2021-02-17 13:00:00 -0600,355
2021-02-17 13:05:00 -0600,409
2021-02-17 13:10:00 -0600,409
2021-02-17 13:15:00 -0600,407
2021-02-17 13:20:00 -0600,485
2021-02-17 13:25:00 -0600,485
2021-02-17 13:30:00 -0600,433
2021-02-17 13:35:00 -0600,453
2021-02-17 13:40:00 -0600,453
2021-02-17 13:45:00 -0600,395
2021-02-17 13:50:00 -0600,398
2021-02-17 13:55:00 -0600,398
2021-02-17 14:00:00 -0600,352
2021-02-17 14:05:00 -0600,361
2021-02-17 14:10:00 -0600,361
2021-02-17 14:15:00 -0600,333
2021-02-17 14:20:00 -0600,362
2021-02-17 14:25:00 -0600,362
2021-02-17 14:30:00 -0600,319
2021-02-17 14:35:00 -0600,323
2021-02-17 14:40:00 -0600,323
2021-02-17 14:45:00 -0600,280
2021-02-17 14:50:00 -0600,279
2021-02-17 14:55:00 -0600,279
2021-02-17 15:00:00 -0600,249
2021-02-17 15:05:00 -0600,259
2021-02-17 15:10:00 -0600,259
2021-02-17 15:15:00 -0600,262
2021-02-17 15:20:00 -0600,316
2021-02-17 15:25:00 -0600,316
2021-02-17 15:30:00 -0600,267
2021-02-17 15:35:00 -0600,246
2021-02-17 15:40:00 -0600,246
2021-02-17 15:45:00 -0600,234
2021-02-17 15:50:00 -0600,265
2021-02-17 15:55:00 -0600,265
2021-02-17 16:00:00 -0600,220
2021-02-17 16:05:00 -0600,197
2021-02-17 16:10:00 -0600,197
2021-02-17 16:15:00 -0600,181
2021-02-17 16:20:00 -0600,194
2021-02-17 16:25:00 -0600,194
2021-02-17 16:30:00 -0600,185
2021-02-17 16:35:00 -0600,209
2021-02-17 16:40:00 -0600,209
2021-02-17 16:45:00 -0600,173
2021-02-17 16:50:00 -0600,151
2021-02-17 16:55:00 -0600,151
2021-02-17 17:00:00 -0600,110
2021-02-17 17:05:00 -0600,65
2021-02-17 17:10:00 -0600,65
2021-02-17 17:15:00 -0600,45
2021-02-17 17:20:00 -0600,23
2021-02-17 17:25:00 -0600,23
2021-02-17 17:30:00 -0600,15
2021-02-17 17:35:00 -0600,2
2021-02-17 17:40:00 -0600,2
2021-02-17 17:45:00 -0600,1
2021-02-17 17:50:00 -0600,0
2021-02-17 17:55:00 -0600,0
2021-02-17 18:00:00 -0600,0
2021-02-17 18:05:00 -0600,0
2021-02-17 18:10:00 -0600,0
2021-02-17 18:15:00 -0600,0
2021-02-17 18:20:00 -0600,0
2021-02-17 18:25:00 -0600,0
2021-02-17 18:30:00 -0600,0
2021-02-17 18:35:00 -0600,0
2021-02-17 18:40:00 -0600,0
2021-02-17 18:45:00 -0600,0
2021-02-17 18:50:00 -0600,0
2021-02-17 18:55:00 -0600,0
2021-02-17 19:00:00 -0600,0
2021-02-17 19:05:00 -0600,0
2021-02-17 19:10:00 -0600,0
2021-02-17 19:15:00 -0600,0
2021-02-17 19:20:00 -0600,0
2021-02-17 19:25:00 -0600,0
2021-02-17 19:30:00 -0600,0
2021-02-17 19:35:00 -0600,0
2021-02-17 19:40:00 -0600,0
2021-02-17 19:45:00 -0600,0
2021-02-17 19:50:00 -0600,0
2021-02-17 19:55:00 -0600,0
2021-02-17 20:00:00 -0600,0
2021-02-17 20:05:00 -0600,0
2021-02-17 20:10:00 -0600,0
2021-02-17 20:15:00 -0600,0
2021-02-17 20:20:00 -0600,0
2021-02-17 20:25:00 -0600,0
2021-02-17 20:30:00 -0600,0
2021-02-17 20:35:00 -0600,0
2021-02-17 20:40:00 -0600,0
2021-02-17 20:45:00 -0600,0
2021-02-17 20:50:00 -0600,0
2021-02-17 20:55:00 -0600,0
2021-02-17 21:00:00 -0600,0
2021-02-17 21:05:00 -0600,0
2021-02-17 21:10:00 -0600,0
2021-02-17 21:15:00 -0600,0
2021-02-17 21:20:00 -0600,0
2021-02-17 21:25:00 -0600,0
2021-02-17 21:30:00 -0600,0
2021-02-17 21:35:00 -0600,0
2021-02-17 21:40:00 -0600,0
2021-02-17 21:45:00 -0600,0
2021-02-17 21:50:00 -0600,0
2021-02-17 21:55:00 -0600,0
2021-02-17 22:00:00 -0600,0
2021-02-17 22:05:00 -0600,0
2021-02-17 22:10:00 -0600,0
2021-02-17 22:15:00 -0600,0
2021-02-17 22:20:00 -0600,0
2021-02-17 22:25:00 -0600,0
2021-02-17 22:30:00 -0600,0
2021-02-17 22:35:00 -0600,0
2021-02-17 22:40:00 -0600,0
2021-02-17 22:45:00 -0600,0
2021-02-17 22:50:00 -0600,0
2021-02-17 22:55:00 -0600,0
2021-02-17 23:00:00 -0600,0
2021-02-17 23:05:00 -0600,0
2021-02-17 23:10:00 -0600,0
2021-02-17 23:15:00 -0600,0
2021-02-17 23:20:00 -0600,0
2021-02-17 23:25:00 -0600,0
2021-02-17 23:30:00 -0600,0
2021-02-17 23:35:00 -0600,0
2021-02-17 23:40:00 -0600,0
2021-02-17 23:45:00 -0600,0
2021-02-17 23:50:00 -0600,0
2021-02-17 23:55:00 -0600,0
2021-02-18 00:00:00 -0600,0
2021-02-18 00:05:00 -0600,0
2021-02-18 00:10:00 -0600,0
2021-02-18 00:15:00 -0600,0
2021-02-18 00:20:00 -0600,0
2021-02-18 00:25:00 -0600,0
2021-02-18 00:30:00 -0600,0
2021-02-18 00:35:00 -0600,0
2021-02-18 00:40:00 -0600,0
2021-02-18 00:45:00 -0600,0
2021-02-18 00:50:00 -0600,0
2021-02-18 00:55:00 -0600,0
2021-02-18 01:00:00 -0600,0
2021-02-18 01:05:00 -0600,0
2021-02-18 01:10:00 -0600,0
2021-02-18 01:15:00 -0600,0
2021-02-18 01:20:00 -0600,0
2021-02-18 01:25:00 -0600,0
2021-02-18 01:30:00 -0600,0
2021-02-18 01:35:00 -0600,0
2021-02-18 01:40:00 -0600,0
2021-02-18 01:45:00 -0600,0
2021-02-18 01:50:00 -0600,0
2021-02-18 01:55:00 -0600,0
2021-02-18 02:00:00 -0600,0
2021-02-18 02:05:00 -0600,0
2021-02-18 02:10:00 -0600,0
2021-02-18 02:15:00 -0600,0
2021-02-18 02:20:00 -0600,0
2021-02-18 02:25:00 -0600,0
2021-02-18 02:30:00 -0600,0
2021-02-18 02:35:00 -0600,0
2021-02-18 02:40:00 -0600,0
2021-02-18 02:45:00 -0600,0
2021-02-18 02:50:00 -0600,0
2021-02-18 02:55:00 -0600,0
2021-02-18 03:00:00 -0600,0
2021-02-18 03:05:00 -0600,0
2021-02-18 03:10:00 -0600,0
2021-02-18 03:15:00 -0600,0
2021-02-18 03:20:00 -0600,0
2021-02-18 03:25:00 -0600,0
2021-02-18 03:30:00 -0600,0
2021-02-18 03:35:00 -0600,0
2021-02-18 03:40:00 -0600,0
2021-02-18 03:45:00 -0600,0
2021-02-18 03:50:00 -0600,0
2021-02-18 03:55:00 -0600,0
2021-02-18 04:00:00 -0600,0
2021-02-18 04:05:00 -0600,0
2021-02-18 04:10:00 -0600,0
2021-02-18 04:15:00 -0600,0
2021-02-18 04:20:00 -0600,0
2021-02-18 04:25:00 -0600,0
2021-02-18 04:30:00 -0600,0
2021-02-18 04:35:00 -0600,0
2021-02-18 04:40:00 -0600,0
2021-02-18 04:45:00 -0600,0
2021-02-18 04:50:00 -0600,0
2021-02-18 04:55:00 -0600,0
2021-02-18 05:00:00 -0600,0
2021-02-18 05:05:00 -0600,0
2021-02-18 05:10:00 -0600,0
2021-02-18 05:15:00 -0600,0
2021-02-18 05:20:00 -0600,0
2021-02-18 05:25:00 -0600,0
2021-02-18 05:30:00 -0600,0
2021-02-18 05:35:00 -0600,0
2021-02-18 05:40:00 -0600,0
2021-02-18 05:45:00 -0600,0
2021-02-18 05:50:00 -0600,0
2021-02-18 05:55:00 -0600,0
2021-02-18 06:00:00 -0600,0
2021-02-18 06:05:00 -0600,0
2021-02-18 06:10:00 -0600,0
2021-02-18 06:15:00 -0600,0
2021-02-18 06:20:00 -0600,0
2021-02-18 06:25:00 -0600,0
2021-02-18 06:30:00 -0600,0
2021-02-18 06:35:00 -0600,0
2021-02-18 06:40:00 -0600,0
2021-02-18 06:45:00 -0600,0
2021-02-18 06:50:00 -0600,0
2021-02-18 06:55:00 -0600,0
2021-02-18 07:00:00 -0600,0
2021-02-18 07:05:00 -0600,0
2021-02-18 07:10:00 -0600,0
2021-02-18 07:15:00 -0600,0
2021-02-18 07:20:00 -0600,7
2021-02-18 07:25:00 -0600,18
2021-02-18 07:30:00 -0600,19
2021-02-18 07:35:00 -0600,47
2021-02-18 07:40:00 -0600,61
2021-02-18 07:45:00 -0600,61
2021-02-18 07:50:00 -0600,80
2021-02-18 07:55:00 -0600,81
2021-02-18 08:00:00 -0600,80
2021-02-18 08:05:00 -0600,126
2021-02-18 08:10:00 -0600,131
2021-02-18 08:15:00 -0600,127
2021-02-18 08:20:00 -0600,191
2021-02-18 08:25:00 -0600,198
2021-02-18 08:30:00 -0600,187
2021-02-18 08:35:00 -0600,260
2021-02-18 08:40:00 -0600,263
2021-02-18 08:45:00 -0600,248
2021-02-18 08:50:00 -0600,348
2021-02-18 08:55:00 -0600,352
2021-02-18 09:00:00 -0600,333
2021-02-18 09:05:00 -0600,390
2021-02-18 09:10:00 -0600,396
2021-02-18 09:15:00 -0600,369
2021-02-18 09:20:00 -0600,348
2021-02-18 09:25:00 -0600,352
2021-02-18 09:30:00 -0600,334
2021-02-18 09:35:00 -0600,454
2021-02-18 09:40:00 -0600,466
2021-02-18 09:45:00 -0600,438
2021-02-18 09:50:00 -0600,597
2021-02-18 09:55:00 -0600,610
2021-02-18 10:00:00 -0600,578
2021-02-18 10:05:00 -0600,579
2021-02-18 10:10:00 -0600,593
2021-02-18 10:15:00 -0600,559
2021-02-18 10:20:00 -0600,637
2021-02-18 10:25:00 -0600,655
2021-02-18 10:30:00 -0600,623
2021-02-18 10:35:00 -0600,734
2021-02-18 10:40:00 -0600,760
2021-02-18 10:45:00 -0600,719
2021-02-18 10:50:00 -0600,869
2021-02-18 10:55:00 -0600,895
2021-02-18 11:00:00 -0600,858
2021-02-18 11:05:00 -0600,1025
2021-02-18 11:10:00 -0600,1067
2021-02-18 11:15:00 -0600,1011
2021-02-18 11:20:00 -0600,1331
2021-02-18 11:25:00 -0600,1376
2021-02-18 11:30:00 -0600,1319
2021-02-18 11:35:00 -0600,1708
2021-02-18 11:40:00 -0600,1793
2021-02-18 11:45:00 -0600,1725
2021-02-18 11:50:00 -0600,2282
2021-02-18 11:55:00 -0600,2403
2021-02-18 12:00:00 -0600,2332
2021-02-18 12:05:00 -0600,3287
2021-02-18 12:10:00 -0600,3451
2021-02-18 12:15:00 -0600,3371
2021-02-18 12:20:00 -0600,4739
2021-02-18 12:25:00 -0600,4984
2021-02-18 12:30:00 -0600,4894
2021-02-18 12:35:00 -0600,6127
2021-02-18 12:40:00 -0600,6458
2021-02-18 12:45:00 -0600,6342
2021-02-18 12:50:00 -0600,7125
2021-02-18 12:55:00 -0600,7420
2021-02-18 13:00:00 -0600,7324
2021-02-18 13:05:00 -0600,7405
2021-02-18 13:10:00 -0600,7736
2021-02-18 13:15:00 -0600,7639
2021-02-18 13:20:00 -0600,8181
2021-02-18 13:25:00 -0600,8548
2021-02-18 13:30:00 -0600,8430
2021-02-18 13:35:00 -0600,8219
2021-02-18 13:40:00 -0600,8608
2021-02-18 13:45:00 -0600,8527
2021-02-18 13:50:00 -0600,8186
2021-02-18 13:55:00 -0600,8591
2021-02-18 14:00:00 -0600,8512
2021-02-18 14:05:00 -0600,7869
2021-02-18 14:10:00 -0600,8259
2021-02-18 14:15:00 -0600,8189
2021-02-18 14:20:00 -0600,7976
2021-02-18 14:25:00 -0600,8371
2021-02-18 14:30:00 -0600,8315
2021-02-18 14:35:00 -0600,7663
2021-02-18 14:40:00 -0600,8059
2021-02-18 14:45:00 -0600,8008
2021-02-18 14:50:00 -0600,7162
2021-02-18 14:55:00 -0600,7596
2021-02-18 15:00:00 -0600,7563
2021-02-18 15:05:00 -0600,7441
2021-02-18 15:10:00 -0600,7910
2021-02-18 15:15:00 -0600,7889
2021-02-18 15:20:00 -0600,7271
2021-02-18 15:25:00 -0600,7695
2021-02-18 15:30:00 -0600,7679
2021-02-18 15:35:00 -0600,6571
2021-02-18 15:40:00 -0600,6934
2021-02-18 15:45:00 -0600,6928
2021-02-18 15:50:00 -0600,6755
2021-02-18 15:55:00 -0600,7196
2021-02-18 16:00:00 -0600,7192
2021-02-18 16:05:00 -0600,6507
2021-02-18 16:10:00 -0600,6921
2021-02-18 16:15:00 -0600,6919
2021-02-18 16:20:00 -0600,6120
2021-02-18 16:25:00 -0600,6437
2021-02-18 16:30:00 -0600,6436
2021-02-18 16:35:00 -0600,5870
2021-02-18 16:40:00 -0600,6187
2021-02-18 16:45:00 -0600,6187
2021-02-18 16:50:00 -0600,4873
2021-02-18 16:55:00 -0600,5100
2021-02-18 17:00:00 -0600,5100
2021-02-18 17:05:00 -0600,4418
2021-02-18 17:10:00 -0600,4664
2021-02-18 17:15:00 -0600,4664
2021-02-18 17:20:00 -0600,2771
2021-02-18 17:25:00 -0600,2882
2021-02-18 17:30:00 -0600,2882
2021-02-18 17:35:00 -0600,1029
2021-02-18 17:40:00 -0600,899
2021-02-18 17:45:00 -0600,899
2021-02-18 17:50:00 -0600,239
2021-02-18 17:55:00 -0600,190
2021-02-18 18:00:00 -0600,190
2021-02-18 18:05:00 -0600,20
2021-02-18 18:10:00 -0600,0
2021-02-18 18:15:00 -0600,0
2021-02-18 18:20:00 -0600,0
2021-02-18 18:25:00 -0600,0
2021-02-18 18:30:00 -0600,0
2021-02-18 18:35:00 -0600,0
2021-02-18 18:40:00 -0600,0
2021-02-18 18:45:00 -0600,0
2021-02-18 18:50:00 -0600,0
2021-02-18 18:55:00 -0600,0
2021-02-18 19:00:00 -0600,0
2021-02-18 19:05:00 -0600,0
2021-02-18 19:10:00 -0600,0
2021-02-18 19:15:00 -0600,0
2021-02-18 19:20:00 -0600,0
2021-02-18 19:25:00 -0600,0
2021-02-18 19:30:00 -0600,0
2021-02-18 19:35:00 -0600,0
2021-02-18 19:40:00 -0600,0
2021-02-18 19:45:00 -0600,0
2021-02-18 19:50:00 -0600,0
2021-02-18 19:55:00 -0600,0
2021-02-18 20:00:00 -0600,0
2021-02-18 20:05:00 -0600,0
2021-02-18 20:10:00 -0600,0
2021-02-18 20:15:00 -0600,0
2021-02-18 20:20:00 -0600,0
2021-02-18 20:25:00 -0600,0
2021-02-18 20:30:00 -0600,0
2021-02-18 20:35:00 -0600,0
2021-02-18 20:40:00 -0600,0
2021-02-18 20:45:00 -0600,0
2021-02-18 20:50:00 -0600,0
2021-02-18 20:55:00 -0600,0
2021-02-18 21:00:00 -0600,0
2021-02-18 21:05:00 -0600,0
2021-02-18 21:10:00 -0600,0
2021-02-18 21:15:00 -0600,0
2021-02-18 21:20:00 -0600,0
2021-02-18 21:25:00 -0600,0
2021-02-18 21:30:00 -0600,0
2021-02-18 21:35:00 -0600,0
2021-02-18 21:40:00 -0600,0
2021-02-18 21:45:00 -0600,0
2021-02-18 21:50:00 -0600,0
2021-02-18 21:55:00 -0600,0
2021-02-18 22:00:00 -0600,0
2021-02-18 22:05:00 -0600,0
2021-02-18 22:10:00 -0600,0
2021-02-18 22:15:00 -0600,0
2021-02-18 22:20:00 -0600,0
2021-02-18 22:25:00 -0600,0
2021-02-18 22:30:00 -0600,0
2021-02-18 22:35:00 -0600,0
2021-02-18 22:40:00 -0600,0
2021-02-18 22:45:00 -0600,0
2021-02-18 22:50:00 -0600,0
2021-02-18 22:55:00 -0600,0
2021-02-18 23:00:00 -0600,0
2021-02-18 23:05:00 -0600,0
2021-02-18 23:10:00 -0600,0
2021-02-18 23:15:00 -0600,0
2021-02-18 23:20:00 -0600,0
2021-02-18 23:25:00 -0600,0
2021-02-18 23:30:00 -0600,0
2021-02-18 23:35:00 -0600,0
2021-02-18 23:40:00 -0600,0
2021-02-18 23:45:00 -0600,0
2021-02-18 23:50:00 -0600,0
2021-02-18 23:55:00 -0600,0
2021-02-19 00:00:00 -0600,0
2021-02-19 00:05:00 -0600,0
2021-02-19 00:10:00 -0600,0
2021-02-19 00:15:00 -0600,0
2021-02-19 00:20:00 -0600,0
2021-02-19 00:25:00 -0600,0
2021-02-19 00:30:00 -0600,0
2021-02-19 00:35:00 -0600,0
2021-02-19 00:40:00 -0600,0
2021-02-19 00:45:00 -0600,0
2021-02-19 00:50:00 -0600,0
2021-02-19 00:55:00 -0600,0
2021-02-19 01:00:00 -0600,0
2021-02-19 01:05:00 -0600,0
2021-02-19 01:10:00 -0600,0
2021-02-19 01:15:00 -0600,0
2021-02-19 01:20:00 -0600,0
2021-02-19 01:25:00 -0600,0
2021-02-19 01:30:00 -0600,0
2021-02-19 01:35:00 -0600,0
2021-02-19 01:40:00 -0600,0
2021-02-19 01:45:00 -0600,0
2021-02-19 01:50:00 -0600,0
2021-02-19 01:55:00 -0600,0
2021-02-19 02:00:00 -0600,0
2021-02-19 02:05:00 -0600,0
2021-02-19 02:10:00 -0600,0
2021-02-19 02:15:00 -0600,0
2021-02-19 02:20:00 -0600,0
2021-02-19 02:25:00 -0600,0
2021-02-19 02:30:00 -0600,0
2021-02-19 02:35:00 -0600,0
2021-02-19 02:40:00 -0600,0
2021-02-19 02:45:00 -0600,0
2021-02-19 02:50:00 -0600,0
2021-02-19 02:55:00 -0600,0
2021-02-19 03:00:00 -0600,0
2021-02-19 03:05:00 -0600,0
2021-02-19 03:10:00 -0600,0
2021-02-19 03:15:00 -0600,0
2021-02-19 03:20:00 -0600,0
2021-02-19 03:25:00 -0600,0
2021-02-19 03:30:00 -0600,0
2021-02-19 03:35:00 -0600,0
2021-02-19 03:40:00 -0600,0
2021-02-19 03:45:00 -0600,0
2021-02-19 03:50:00 -0600,0
2021-02-19 03:55:00 -0600,0
2021-02-19 04:00:00 -0600,0
2021-02-19 04:05:00 -0600,0
2021-02-19 04:10:00 -0600,0
2021-02-19 04:15:00 -0600,0
2021-02-19 04:20:00 -0600,0
2021-02-19 04:25:00 -0600,0
2021-02-19 04:30:00 -0600,0
2021-02-19 04:35:00 -0600,0
2021-02-19 04:40:00 -0600,0
2021-02-19 04:45:00 -0600,0
2021-02-19 04:50:00 -0600,0
2021-02-19 04:55:00 -0600,0
2021-02-19 05:00:00 -0600,0
2021-02-19 05:05:00 -0600,0
2021-02-19 05:10:00 -0600,0
2021-02-19 05:15:00 -0600,0
2021-02-19 05:20:00 -0600,0
2021-02-19 05:25:00 -0600,0
2021-02-19 05:30:00 -0600,0
2021-02-19 05:35:00 -0600,0
2021-02-19 05:40:00 -0600,0
2021-02-19 05:45:00 -0600,0
2021-02-19 05:50:00 -0600,0
2021-02-19 05:55:00 -0600,0
2021-02-19 06:00:00 -0600,0
2021-02-19 06:05:00 -0600,0
2021-02-19 06:10:00 -0600,0
2021-02-19 06:15:00 -0600,0
2021-02-19 06:20:00 -0600,0
2021-02-19 06:25:00 -0600,0
2021-02-19 06:30:00 -0600,0
2021-02-19 06:35:00 -0600,0
2021-02-19 06:40:00 -0600,0
2021-02-19 06:45:00 -0600,0
2021-02-19 06:50:00 -0600,0
2021-02-19 06:55:00 -0600,9
2021-02-19 07:00:00 -0600,20
2021-02-19 07:05:00 -0600,134
2021-02-19 07:10:00 -0600,488
2021-02-19 07:15:00 -0600,488
2021-02-19 07:20:00 -0600,488
2021-02-19 07:25:00 -0600,488
2021-02-19 07:30:00 -0600,488
2021-02-19 07:35:00 -0600,860
2021-02-19 07:40:00 -0600,1482
2021-02-19 07:45:00 -0600,1482
2021-02-19 07:50:00 -0600,1598
2021-02-19 07:55:00 -0600,1854
2021-02-19 08:00:00 -0600,1854
2021-02-19 08:05:00 -0600,1936
2021-02-19 08:10:00 -0600,2230
2021-02-19 08:15:00 -0600,2230
2021-02-19 08:20:00 -0600,2229
2021-02-19 08:25:00 -0600,2509
2021-02-19 08:30:00 -0600,2509
2021-02-19 08:35:00 -0600,2451
2021-02-19 08:40:00 -0600,2723
2021-02-19 08:45:00 -0600,2723
2021-02-19 08:50:00 -0600,2625
2021-02-19 08:55:00 -0600,2903
2021-02-19 09:00:00 -0600,2903
2021-02-19 09:05:00 -0600,2796
2021-02-19 09:10:00 -0600,3067
2021-02-19 09:15:00 -0600,3067
2021-02-19 09:20:00 -0600,2939
2021-02-19 09:25:00 -0600,3228
2021-02-19 09:30:00 -0600,3228
2021-02-19 09:35:00 -0600,3054
2021-02-19 09:40:00 -0600,3329
2021-02-19 09:45:00 -0600,3329
2021-02-19 09:50:00 -0600,5655
2021-02-19 09:55:00 -0600,8151
2021-02-19 10:00:00 -0600,8151
2021-02-19 10:05:00 -0600,8224
2021-02-19 10:10:00 -0600,9193
2021-02-19 10:15:00 -0600,9193
2021-02-19 10:20:00 -0600,8674
2021-02-19 10:25:00 -0600,9189
2021-02-19 10:30:00 -0600,9189
2021-02-19 10:35:00 -0600,8673
2021-02-19 10:40:00 -0600,9189
2021-02-19 10:45:00 -0600,9189
2021-02-19 10:50:00 -0600,8669
2021-02-19 10:55:00 -0600,9191
2021-02-19 11:00:00 -0600,9191
2021-02-19 11:05:00 -0600,6611
2021-02-19 11:10:00 -0600,3113
2021-02-19 11:15:00 -0600,7372
2021-02-19 11:20:00 -0600,8610
2021-02-19 11:25:00 -0600,9207
2021-02-19 11:30:00 -0600,9207
2021-02-19 11:35:00 -0600,8612
2021-02-19 11:40:00 -0600,9169
2021-02-19 11:45:00 -0600,9169
2021-02-19 11:50:00 -0600,8549
2021-02-19 11:55:00 -0600,9138
2021-02-19 12:00:00 -0600,9138
2021-02-19 12:05:00 -0600,8560
2021-02-19 12:10:00 -0600,9102
2021-02-19 12:15:00 -0600,9102
2021-02-19 12:20:00 -0600,8416
2021-02-19 12:25:00 -0600,8886
2021-02-19 12:30:00 -0600,8886
2021-02-19 12:35:00 -0600,8495
2021-02-19 12:40:00 -0600,9054
2021-02-19 12:45:00 -0600,9054
2021-02-19 12:50:00 -0600,8652
2021-02-19 12:55:00 -0600,9192
2021-02-19 13:00:00 -0600,9192
2021-02-19 13:05:00 -0600,8680
2021-02-19 13:10:00 -0600,9186
2021-02-19 13:15:00 -0600,9186
2021-02-19 13:20:00 -0600,8657
2021-02-19 13:25:00 -0600,9194
2021-02-19 13:30:00 -0600,9194
2021-02-19 13:35:00 -0600,8637
2021-02-19 13:40:00 -0600,9209
2021-02-19 13:45:00 -0600,9209
2021-02-19 13:50:00 -0600,8639
2021-02-19 13:55:00 -0600,9204
2021-02-19 14:00:00 -0600,9204
2021-02-19 14:05:00 -0600,8627
2021-02-19 14:10:00 -0600,9210
2021-02-19 14:15:00 -0600,9210
2021-02-19 14:20:00 -0600,8639
2021-02-19 14:25:00 -0600,9203
2021-02-19 14:30:00 -0600,9203
2021-02-19 14:35:00 -0600,8632
2021-02-19 14:40:00 -0600,9143
2021-02-19 14:45:00 -0600,9143
2021-02-19 14:50:00 -0600,8507
2021-02-19 14:55:00 -0600,8996
2021-02-19 15:00:00 -0600,8996
2021-02-19 15:05:00 -0600,8583
2021-02-19 15:10:00 -0600,9146
2021-02-19 15:15:00 -0600,9146
2021-02-19 15:20:00 -0600,7854
2021-02-19 15:25:00 -0600,8159
2021-02-19 15:30:00 -0600,8159
2021-02-19 15:35:00 -0600,7859
2021-02-19 15:40:00 -0600,8377
2021-02-19 15:45:00 -0600,8377
2021-02-19 15:50:00 -0600,7922
2021-02-19 15:55:00 -0600,8480
2021-02-19 16:00:00 -0600,8480
2021-02-19 16:05:00 -0600,7824
2021-02-19 16:10:00 -0600,8285
2021-02-19 16:15:00 -0600,8285
2021-02-19 16:20:00 -0600,6246
2021-02-19 16:25:00 -0600,6242
2021-02-19 16:30:00 -0600,6242
2021-02-19 16:35:00 -0600,2815
2021-02-19 16:40:00 -0600,1987
2021-02-19 16:45:00 -0600,1987
2021-02-19 16:50:00 -0600,1094
2021-02-19 16:55:00 -0600,933
2021-02-19 17:00:00 -0600,933
2021-02-19 17:05:00 -0600,822
2021-02-19 17:10:00 -0600,890
2021-02-19 17:15:00 -0600,890
2021-02-19 17:20:00 -0600,579
2021-02-19 17:25:00 -0600,536
2021-02-19 17:30:00 -0600,536
2021-02-19 17:35:00 -0600,388
2021-02-19 17:40:00 -0600,378
2021-02-19 17:45:00 -0600,378
2021-02-19 17:50:00 -0600,200
2021-02-19 17:55:00 -0600,157
2021-02-19 18:00:00 -0600,157
2021-02-19 18:05:00 -0600,41
2021-02-19 18:10:00 -0600,0
2021-02-19 18:15:00 -0600,0
2021-02-19 18:20:00 -0600,0
2021-02-19 18:25:00 -0600,0
2021-02-19 18:30:00 -0600,0
2021-02-19 18:35:00 -0600,0
2021-02-19 18:40:00 -0600,0
2021-02-19 18:45:00 -0600,0
2021-02-19 18:50:00 -0600,0
2021-02-19 18:55:00 -0600,0
2021-02-19 19:00:00 -0600,0
2021-02-19 19:05:00 -0600,0
2021-02-19 19:10:00 -0600,0
2021-02-19 19:15:00 -0600,0
2021-02-19 19:20:00 -0600,0
2021-02-19 19:25:00 -0600,0
2021-02-19 19:30:00 -0600,0
2021-02-19 19:35:00 -0600,0
2021-02-19 19:40:00 -0600,0
2021-02-19 19:45:00 -0600,0
2021-02-19 19:50:00 -0600,0
2021-02-19 19:55:00 -0600,0
2021-02-19 20:00:00 -0600,0
2021-02-19 20:05:00 -0600,0
2021-02-19 20:10:00 -0600,0
2021-02-19 20:15:00 -0600,0
2021-02-19 20:20:00 -0600,0
2021-02-19 20:25:00 -0600,0
2021-02-19 20:30:00 -0600,0
2021-02-19 20:35:00 -0600,0
2021-02-19 20:40:00 -0600,0
2021-02-19 20:45:00 -0600,0
2021-02-19 20:50:00 -0600,0
2021-02-19 20:55:00 -0600,0
2021-02-19 21:00:00 -0600,0
2021-02-19 21:05:00 -0600,0
2021-02-19 21:10:00 -0600,0
2021-02-19 21:15:00 -0600,0
2021-02-19 21:20:00 -0600,0
2021-02-19 21:25:00 -0600,0
2021-02-19 21:30:00 -0600,0
2021-02-19 21:35:00 -0600,0
2021-02-19 21:40:00 -0600,0
2021-02-19 21:45:00 -0600,0
2021-02-19 21:50:00 -0600,0
2021-02-19 21:55:00 -0600,0
2021-02-19 22:00:00 -0600,0
2021-02-19 22:05:00 -0600,0
2021-02-19 22:10:00 -0600,0
2021-02-19 22:15:00 -0600,0
2021-02-19 22:20:00 -0600,0
2021-02-19 22:25:00 -0600,0
2021-02-19 22:30:00 -0600,0
2021-02-19 22:35:00 -0600,0
2021-02-19 22:40:00 -0600,0
2021-02-19 22:45:00 -0600,0
2021-02-19 22:50:00 -0600,0
2021-02-19 22:55:00 -0600,0
2021-02-19 23:00:00 -0600,0
2021-02-19 23:05:00 -0600,0
2021-02-19 23:10:00 -0600,0
2021-02-19 23:15:00 -0600,0
2021-02-19 23:20:00 -0600,0
2021-02-19 23:25:00 -0600,0
2021-02-19 23:30:00 -0600,0
2021-02-19 23:35:00 -0600,0
2021-02-19 23:40:00 -0600,0
2021-02-19 23:45:00 -0600,0
2021-02-19 23:50:00 -0600,0
2021-02-19 23:55:00 -0600,0
2021-02-20 00:00:00 -0600,0
2021-02-20 00:05:00 -0600,0
2021-02-20 00:10:00 -0600,0
2021-02-20 00:15:00 -0600,0
2021-02-20 00:20:00 -0600,0
2021-02-20 00:25:00 -0600,0
2021-02-20 00:30:00 -0600,0
2021-02-20 00:35:00 -0600,0
2021-02-20 00:40:00 -0600,0
2021-02-20 00:45:00 -0600,0
2021-02-20 00:50:00 -0600,0
2021-02-20 00:55:00 -0600,0
